,Season,WTeamID,WScore,LTeamID,LScore,NumTeamWon,Loc,FGMR,FGAR,FGMR3,FGAR3,FTMR,FTAR,ORR,DRR,AstR,TOR,StlR,BlkR,PFR
814,2015.0,1455.0,81.0,1231.0,76.0,1.0,0.0,1.042,1.034,0.182,0.591,1.706,1.7,1.25,0.96,0.9,0.538,3.0,2.0,0.654
815,2015.0,1458.0,86.0,1157.0,72.0,1.0,0.0,1.179,1.052,1.571,2.25,1.0,1.091,1.714,1.333,1.556,1.5,0.625,1.0,0.786
816,2015.0,1112.0,73.0,1326.0,58.0,1.0,0.0,1.15,1.212,1.4,1.118,1.538,1.6,2.571,1.316,1.556,0.667,2.25,1.333,0.765
817,2015.0,1246.0,64.0,1153.0,51.0,1.0,0.0,1.0,0.857,2.0,1.071,2.222,2.0,0.571,1.083,2.0,0.5,1.75,1.5,0.682
818,2015.0,1301.0,71.0,1437.0,68.0,1.0,0.0,1.263,0.869,0.333,0.393,0.952,1.174,1.083,1.6,1.571,2.0,0.4,1.333,0.955
819,2015.0,1314.0,87.0,1116.0,78.0,1.0,0.0,1.125,0.923,0.5,0.4,1.318,1.37,0.85,1.316,0.824,0.762,1.444,1.0,1.087
820,2015.0,1323.0,67.0,1139.0,64.0,1.0,0.0,1.048,0.81,1.5,1.538,0.944,1.048,0.692,1.348,1.125,1.857,0.5,1.6,1.067
821,2015.0,1417.0,92.0,1412.0,75.0,1.0,0.0,1.207,0.879,0.417,0.346,3.4,2.5,1.25,1.857,1.0,1.625,0.8,1.333,0.762
822,2015.0,1428.0,75.0,1207.0,64.0,1.0,0.0,0.917,0.691,0.889,0.56,3.286,3.556,0.4,1.235,1.333,1.0,0.5,3.0,0.583
823,2015.0,1462.0,75.0,1209.0,67.0,1.0,0.0,0.885,0.739,1.167,0.929,2.444,1.923,1.25,2.25,0.765,1.75,0.375,1.0,0.773
824,2015.0,1181.0,68.0,1361.0,49.0,0.0,0.0,0.633,1.055,0.333,0.929,4.5,5.5,2.6,0.714,0.312,1.222,0.857,0.833,0.667
825,2015.0,1211.0,87.0,1234.0,68.0,1.0,0.0,1.143,0.867,2.0,1.067,1.857,2.1,1.0,1.8,2.0,1.0,1.0,0.667,0.647
826,2015.0,1257.0,66.0,1320.0,53.0,0.0,0.0,0.818,0.958,1.2,1.727,0.647,0.619,0.8,0.85,0.818,1.429,1.0,0.2,1.25
827,2015.0,1277.0,60.0,1438.0,54.0,0.0,0.0,1.0,1.425,0.333,1.417,0.9,0.788,2.571,0.84,0.857,0.833,0.5,0.429,0.947
828,2015.0,1328.0,72.0,1173.0,66.0,0.0,0.0,1.0,1.041,1.222,1.167,0.579,0.542,0.4,0.76,0.923,0.867,0.889,0.667,1.333
829,2015.0,1452.0,69.0,1268.0,59.0,0.0,0.0,0.875,0.733,1.143,1.0,0.643,0.684,0.571,1.333,0.636,2.3,0.267,7.0,0.95
830,2015.0,1455.0,78.0,1242.0,65.0,0.0,0.0,0.8,1.118,0.6,1.05,1.056,0.958,2.8,0.889,0.615,1.167,0.8,0.333,1.15
831,2015.0,1458.0,72.0,1332.0,65.0,1.0,0.0,0.846,0.864,0.875,1.211,4.2,4.143,1.0,0.917,0.846,0.75,1.0,0.75,0.65
832,2015.0,1112.0,68.0,1462.0,60.0,0.0,0.0,1.0,0.944,0.429,0.773,0.765,0.842,0.8,1.0,0.9,1.5,0.778,3.0,1.143
833,2015.0,1246.0,78.0,1452.0,39.0,1.0,0.0,1.846,0.926,2.0,1.0,2.364,1.684,0.846,1.737,1.857,0.769,1.75,2.333,0.724
834,2015.0,1323.0,81.0,1455.0,70.0,1.0,0.0,1.154,0.831,3.0,1.056,0.8,0.789,0.4,1.238,2.0,1.571,0.667,1.333,0.875
835,2015.0,1458.0,79.0,1314.0,72.0,0.0,0.0,1.0,1.0,1.143,0.619,0.6,0.783,0.75,0.826,0.923,0.8,1.0,1.0,1.111
836,2015.0,1181.0,63.0,1428.0,57.0,0.0,0.0,1.05,1.333,1.333,1.778,0.55,0.577,2.25,0.783,1.6,1.071,1.333,1.0,1.312
837,2015.0,1211.0,74.0,1417.0,62.0,0.0,0.0,0.963,1.0,1.0,0.684,0.412,0.478,0.667,0.844,0.8,1.4,0.8,1.75,1.222
838,2015.0,1257.0,75.0,1301.0,65.0,1.0,0.0,1.174,0.9,0.333,0.6,1.8,1.929,0.636,1.08,1.5,0.714,1.667,1.333,0.684
839,2015.0,1277.0,62.0,1328.0,58.0,0.0,0.0,0.909,0.965,0.444,0.63,1.556,1.0,0.933,1.143,0.778,1.4,2.0,4.0,1.0
840,2015.0,1246.0,68.0,1323.0,66.0,1.0,0.0,0.962,0.839,1.0,0.571,1.4,1.538,0.769,1.267,0.5,1.571,0.8,9.0,0.857
841,2015.0,1458.0,85.0,1112.0,78.0,1.0,0.0,1.042,1.047,6.0,3.0,0.821,1.033,1.333,0.895,1.375,0.9,1.0,1.0,0.955
842,2015.0,1181.0,66.0,1211.0,52.0,0.0,0.0,1.048,0.893,0.25,0.526,0.375,0.474,0.889,1.227,0.8,4.333,0.125,1.5,1.25
843,2015.0,1277.0,76.0,1257.0,70.0,0.0,0.0,0.885,1.067,0.444,0.478,1.333,1.45,1.5,0.839,0.5,0.75,1.2,0.857,0.727
844,2015.0,1181.0,81.0,1277.0,61.0,0.0,0.0,0.846,1.1,3.5,2.0,0.37,0.432,1.286,0.828,1.0,1.75,0.444,0.75,1.556
845,2015.0,1458.0,71.0,1246.0,64.0,0.0,0.0,1.13,1.125,0.429,0.294,0.5,0.455,0.5,0.727,0.7,0.6,5.0,2.0,1.429
846,2015.0,1181.0,68.0,1458.0,63.0,1.0,0.0,0.96,0.836,0.571,0.524,2.667,2.0,0.545,1.125,0.538,1.0,1.333,6.0,0.867
847,2016.0,1195.0,96.0,1192.0,65.0,0.0,0.0,0.676,1.228,1.0,1.0,0.55,0.529,0.9,0.571,0.593,0.5,1.5,0.25,1.444
848,2016.0,1455.0,70.0,1435.0,50.0,1.0,0.0,1.375,1.113,2.333,1.0,1.267,0.962,1.0,1.172,1.333,0.583,5.0,0.4,0.957
849,2016.0,1221.0,59.0,1380.0,55.0,0.0,0.0,1.222,1.4,0.333,0.8,0.571,0.579,4.5,0.889,0.714,0.643,1.333,2.0,1.538
850,2016.0,1276.0,67.0,1409.0,62.0,0.0,0.0,1.042,0.949,0.5,0.6,0.692,0.938,0.833,1.0,1.0,1.375,1.0,1.0,1.071
851,2016.0,1114.0,85.0,1345.0,83.0,0.0,0.0,0.867,0.805,1.0,1.037,1.375,1.0,0.667,1.4,1.889,2.0,0.154,7.0,1.045
852,2016.0,1139.0,71.0,1403.0,61.0,0.0,0.0,1.0,1.059,0.778,1.059,0.333,0.562,0.75,0.846,1.0,1.0,0.8,2.0,1.143
853,2016.0,1163.0,74.0,1160.0,67.0,0.0,0.0,1.0,0.879,0.333,0.588,0.864,1.304,0.818,0.96,1.0,1.2,0.625,0.375,0.846
854,2016.0,1181.0,93.0,1423.0,85.0,1.0,0.0,0.967,0.794,0.364,0.577,2.214,2.263,0.923,1.333,1.1,1.111,0.8,2.667,0.545
855,2016.0,1211.0,68.0,1371.0,52.0,0.0,0.0,0.833,1.107,0.667,1.235,0.571,1.0,1.083,0.583,0.667,0.6,1.571,0.5,1.105
856,2016.0,1231.0,99.0,1151.0,74.0,0.0,0.0,0.757,1.035,0.3,1.062,1.0,0.947,1.125,0.682,0.391,1.25,0.7,0.4,1.188
857,2016.0,1235.0,94.0,1233.0,81.0,1.0,0.0,1.032,1.0,1.429,0.917,1.667,1.389,0.778,1.0,1.417,0.769,1.5,1.667,0.85
858,2016.0,1242.0,105.0,1122.0,79.0,1.0,0.0,1.56,1.148,1.5,1.067,0.84,0.73,0.933,1.227,3.833,0.833,1.0,9.0,1.174
859,2016.0,1246.0,85.0,1392.0,57.0,1.0,0.0,1.65,0.829,1.333,1.0,1.071,0.944,0.4,1.619,1.4,0.714,1.5,5.0,1.214
860,2016.0,1274.0,79.0,1138.0,72.0,1.0,0.0,1.043,0.915,0.5,0.577,1.625,1.545,1.375,1.435,1.125,1.4,1.25,6.0,0.692
861,2016.0,1314.0,83.0,1195.0,67.0,0.0,0.0,0.806,0.795,0.286,0.524,1.071,1.263,0.833,1.217,0.769,2.0,0.75,0.5,1.0
862,2016.0,1344.0,70.0,1425.0,69.0,0.0,0.0,1.12,0.839,0.667,0.542,0.636,0.929,0.625,1.304,0.765,2.0,1.2,0.667,0.933
863,2016.0,1428.0,80.0,1201.0,69.0,0.0,0.0,0.963,1.06,1.0,1.0,0.526,0.545,0.333,0.435,0.5,0.7,1.364,3.0,2.091
864,2016.0,1438.0,81.0,1214.0,45.0,0.0,0.0,0.531,0.966,0.25,0.76,1.6,1.25,1.5,0.71,0.2,1.4,0.25,0.143,0.786
865,2016.0,1455.0,65.0,1112.0,55.0,1.0,0.0,1.2,1.229,0.5,1.111,1.556,1.267,0.9,0.724,1.286,0.316,4.5,1.667,0.913
866,2016.0,1463.0,79.0,1124.0,75.0,1.0,0.0,0.867,0.721,0.833,1.0,2.444,1.933,0.571,1.556,0.875,1.714,0.333,2.0,0.708
867,2016.0,1218.0,77.0,1143.0,66.0,0.0,0.0,0.852,1.077,1.0,1.357,0.85,1.04,6.0,0.963,0.75,1.455,1.0,0.333,0.96
868,2016.0,1234.0,72.0,1396.0,70.0,0.0,0.0,1.25,0.957,0.571,0.643,0.353,0.409,1.0,1.44,0.923,4.0,0.333,1.0,1.4
869,2016.0,1268.0,79.0,1355.0,74.0,0.0,0.0,1.043,1.311,1.111,1.261,0.667,0.63,1.833,0.739,0.8,0.846,1.0,0.667,1.118
870,2016.0,1292.0,90.0,1277.0,81.0,1.0,0.0,1.1,1.093,1.0,0.792,1.3,1.4,1.25,0.818,0.8,0.714,1.0,2.5,0.591
871,2016.0,1320.0,75.0,1400.0,72.0,0.0,0.0,1.19,1.302,1.125,1.15,0.52,0.562,2.2,0.84,1.429,0.9,1.0,1.333,1.333
872,2016.0,1323.0,70.0,1276.0,63.0,0.0,0.0,1.0,1.465,1.25,1.8,0.25,0.333,2.2,0.5,1.5,0.438,3.333,0.125,1.556
873,2016.0,1328.0,82.0,1167.0,68.0,0.0,0.0,0.929,1.036,0.455,0.9,0.733,0.56,1.3,1.048,1.0,1.4,0.857,0.429,1.467
874,2016.0,1332.0,91.0,1221.0,52.0,0.0,0.0,0.588,0.902,1.0,1.15,0.353,0.682,0.727,0.606,0.4,1.429,3.0,0.333,1.133
875,2016.0,1372.0,70.0,1452.0,56.0,0.0,0.0,0.941,0.945,0.429,0.696,0.724,0.692,1.545,1.409,0.667,3.143,0.312,2.333,1.08
876,2016.0,1386.0,78.0,1153.0,76.0,0.0,0.0,1.0,0.948,1.111,1.0,0.769,0.765,0.9,1.105,1.0,1.5,0.75,1.5,0.833
877,2016.0,1393.0,70.0,1173.0,51.0,0.0,0.0,0.857,1.057,0.75,1.0,0.45,0.826,0.625,0.562,1.1,0.6,1.0,1.5,0.941
878,2016.0,1401.0,92.0,1453.0,65.0,1.0,0.0,1.524,1.018,0.778,0.704,1.5,1.217,1.714,1.833,1.214,1.111,0.929,0.2,0.826
879,2016.0,1433.0,75.0,1333.0,67.0,1.0,0.0,1.08,0.933,0.571,1.176,1.7,1.4,1.286,1.476,0.929,2.0,0.6,2.0,0.947
880,2016.0,1437.0,86.0,1421.0,56.0,1.0,0.0,1.571,1.0,2.6,1.647,0.778,0.846,0.583,1.25,1.909,0.786,1.6,2.5,0.833
881,2016.0,1458.0,47.0,1338.0,43.0,0.0,0.0,1.059,0.906,0.75,0.579,0.444,0.467,0.583,1.16,1.0,1.667,0.5,1.5,1.727
882,2016.0,1462.0,71.0,1451.0,53.0,1.0,0.0,1.364,1.088,1.75,0.667,0.8,0.364,1.444,1.667,1.556,1.182,0.5,1.0,1.143
883,2016.0,1181.0,71.0,1463.0,64.0,1.0,0.0,0.92,0.769,2.75,1.0,1.4,1.231,0.25,1.045,0.923,0.909,1.2,1.4,1.125
884,2016.0,1211.0,82.0,1428.0,59.0,1.0,0.0,1.545,1.173,1.286,1.267,0.625,0.75,2.0,1.3,1.556,0.692,1.4,1.0,0.929
885,2016.0,1231.0,73.0,1246.0,67.0,1.0,0.0,1.042,0.912,1.5,1.312,1.133,1.211,0.6,1.0,1.625,0.812,0.833,2.0,0.917
886,2016.0,1235.0,78.0,1114.0,61.0,0.0,0.0,0.667,1.019,0.727,1.19,1.857,1.0,1.75,0.926,0.6,1.333,0.167,1.0,1.4
887,2016.0,1242.0,73.0,1163.0,61.0,0.0,0.0,0.84,1.216,1.667,1.294,0.529,0.5,0.625,0.528,0.786,0.462,2.333,0.571,1.462
888,2016.0,1274.0,65.0,1455.0,57.0,0.0,0.0,0.952,1.553,0.857,1.833,0.688,0.609,8.0,0.708,1.143,0.938,1.0,0.25,1.2
889,2016.0,1314.0,85.0,1344.0,66.0,1.0,0.0,1.348,1.035,0.667,0.609,1.357,0.913,1.444,1.933,1.5,1.364,1.0,4.0,0.95
890,2016.0,1438.0,77.0,1139.0,69.0,1.0,0.0,1.16,0.963,0.286,0.667,1.417,1.235,1.5,1.444,1.222,2.25,0.429,2.0,0.765
891,2016.0,1268.0,73.0,1218.0,60.0,0.0,0.0,1.045,1.458,4.0,1.056,0.357,0.484,5.333,0.788,1.625,0.818,0.4,0.143,1.222
892,2016.0,1323.0,76.0,1372.0,75.0,1.0,0.0,1.0,0.797,0.75,0.63,1.333,1.778,0.786,1.538,0.789,2.167,0.4,0.4,0.8
893,2016.0,1328.0,85.0,1433.0,81.0,1.0,0.0,0.967,0.909,0.727,0.839,1.9,1.562,0.846,1.083,0.625,0.923,0.714,5.0,0.783
894,2016.0,1332.0,69.0,1386.0,64.0,0.0,0.0,1.048,1.075,0.667,0.625,0.762,0.8,1.286,1.0,1.167,1.091,2.5,0.143,1.053
895,2016.0,1393.0,75.0,1292.0,50.0,1.0,0.0,1.421,0.766,1.0,0.833,3.25,2.75,0.444,1.706,1.75,1.0,1.5,5.5,0.6
896,2016.0,1401.0,92.0,1320.0,88.0,0.0,0.0,0.871,0.972,1.714,1.097,0.957,0.794,0.538,0.865,2.0,0.929,1.5,3.0,1.174
897,2016.0,1437.0,87.0,1234.0,68.0,1.0,0.0,1.185,0.9,1.429,0.792,1.857,1.308,0.6,1.368,1.643,1.0,1.5,1.333,0.842
898,2016.0,1458.0,66.0,1462.0,63.0,1.0,0.0,1.136,1.093,1.6,1.688,0.571,0.619,1.4,1.0,1.2,1.5,0.375,6.0,1.235
899,2016.0,1242.0,79.0,1268.0,63.0,1.0,0.0,1.318,1.127,0.6,0.36,1.286,1.05,2.167,1.364,1.556,1.222,0.714,0.143,0.87
900,2016.0,1328.0,77.0,1401.0,63.0,0.0,0.0,0.71,1.016,0.545,1.12,3.25,2.667,1.6,0.839,0.609,0.8,1.5,0.8,0.667
901,2016.0,1332.0,82.0,1181.0,68.0,0.0,0.0,0.812,0.908,0.7,0.957,1.125,0.882,0.417,0.9,0.545,1.0,1.333,0.6,1.118
902,2016.0,1437.0,92.0,1274.0,69.0,1.0,0.0,1.28,1.085,1.0,0.882,2.0,1.462,1.286,1.8,1.417,0.667,1.333,1.0,0.842
903,2016.0,1314.0,101.0,1231.0,86.0,1.0,0.0,1.28,1.016,0.846,0.645,1.13,1.269,1.0,1.294,1.538,0.75,3.5,5.0,0.815
904,2016.0,1323.0,61.0,1458.0,56.0,0.0,0.0,1.045,1.036,1.5,1.538,0.308,0.429,1.182,1.095,0.846,1.417,0.8,0.667,1.667
905,2016.0,1393.0,63.0,1211.0,60.0,1.0,0.0,0.917,1.109,0.625,0.714,3.5,3.2,1.25,0.72,0.5,0.529,2.25,1.25,0.857
906,2016.0,1438.0,84.0,1235.0,71.0,0.0,0.0,0.844,0.912,1.75,1.636,0.625,0.625,0.286,0.846,0.615,1.5,0.75,0.4,1.462
907,2016.0,1328.0,80.0,1332.0,68.0,0.0,0.0,0.778,0.931,0.333,0.875,1.571,1.765,0.929,0.792,0.625,0.8,2.5,1.0,0.762
908,2016.0,1437.0,64.0,1242.0,59.0,1.0,0.0,0.913,1.04,0.667,0.818,2.571,1.727,0.833,0.885,0.636,0.562,2.2,1.0,0.842
909,2016.0,1314.0,88.0,1323.0,74.0,0.0,0.0,0.844,0.942,2.25,1.385,0.55,0.583,0.385,0.526,0.529,1.167,0.75,1.0,1.059
910,2016.0,1393.0,68.0,1438.0,62.0,1.0,0.0,0.955,1.075,0.75,0.857,2.0,2.083,1.5,0.923,0.476,0.615,3.667,0.875,0.938
911,2016.0,1314.0,83.0,1393.0,66.0,0.0,0.0,0.771,1.015,2.0,1.471,0.444,1.182,1.0,0.556,0.278,0.833,1.333,0.8,1.25
912,2016.0,1437.0,95.0,1328.0,51.0,0.0,0.0,0.543,1.224,0.545,1.5,0.5,0.579,2.714,0.4,0.571,1.545,0.5,0.667,1.818
913,2016.0,1437.0,77.0,1314.0,74.0,0.0,0.0,0.964,1.312,1.375,1.214,0.692,0.765,8.0,0.952,2.667,1.1,1.0,0.6,1.25
914,2017.0,1243.0,95.0,1448.0,88.0,1.0,0.0,1.24,0.887,0.667,0.593,0.931,1.125,1.0,1.571,1.286,1.364,0.75,3.0,1.04
915,2017.0,1291.0,67.0,1309.0,66.0,0.0,0.0,1.16,1.149,0.1,0.474,1.0,0.923,1.667,0.947,0.857,0.875,1.667,2.0,1.385
916,2017.0,1413.0,67.0,1300.0,63.0,0.0,0.0,1.091,1.396,1.0,1.625,0.556,0.591,1.5,0.618,1.0,0.5,2.5,1.0,1.154
917,2017.0,1425.0,75.0,1344.0,71.0,1.0,0.0,0.96,1.118,0.778,0.95,1.667,1.588,2.286,1.0,0.706,0.778,1.333,2.0,0.619
918,2017.0,1112.0,100.0,1315.0,82.0,1.0,0.0,1.125,0.899,0.4,0.5,3.0,1.75,0.778,1.5,0.778,1.167,0.5,1.5,0.783
919,2017.0,1139.0,76.0,1457.0,64.0,1.0,0.0,0.96,0.79,0.889,0.76,4.0,3.0,1.667,1.542,1.25,1.333,0.667,6.0,0.682
920,2017.0,1196.0,80.0,1190.0,65.0,1.0,0.0,1.04,0.871,0.778,0.917,3.5,2.7,0.923,1.368,1.333,0.882,1.333,4.0,0.632
921,2017.0,1199.0,86.0,1195.0,80.0,0.0,0.0,0.967,1.296,4.0,2.154,0.583,0.513,0.778,0.514,1.125,0.688,0.667,0.111,1.211
922,2017.0,1211.0,66.0,1355.0,46.0,1.0,0.0,1.389,1.086,1.6,1.5,1.6,1.636,1.556,1.241,1.0,0.692,1.667,1.75,0.765
923,2017.0,1235.0,84.0,1305.0,73.0,0.0,0.0,0.867,1.204,1.0,1.368,0.812,0.889,1.429,0.581,0.765,0.538,2.0,1.333,0.933
924,2017.0,1292.0,81.0,1278.0,72.0,1.0,0.0,1.167,1.115,1.167,0.619,1.0,1.286,2.75,1.3,1.267,1.0,0.8,1.0,0.909
925,2017.0,1321.0,68.0,1435.0,66.0,1.0,0.0,1.238,0.964,0.667,0.538,0.667,1.0,1.143,1.261,1.111,1.2,1.0,0.167,1.125
926,2017.0,1323.0,60.0,1343.0,58.0,0.0,0.0,1.048,1.096,2.0,2.818,0.429,0.286,0.778,0.963,1.3,1.5,0.5,1.333,1.556
927,2017.0,1345.0,80.0,1436.0,70.0,1.0,0.0,1.148,0.984,0.9,0.741,1.5,1.4,1.375,1.35,0.762,1.111,0.333,6.0,0.882
928,2017.0,1388.0,85.0,1433.0,77.0,1.0,0.0,0.862,0.692,3.0,1.308,1.706,1.5,0.636,1.667,2.167,1.667,0.714,1.0,0.625
929,2017.0,1437.0,76.0,1291.0,56.0,1.0,0.0,1.476,1.053,1.2,0.81,0.889,0.917,1.4,1.706,1.4,1.444,1.0,0.6,1.133
930,2017.0,1438.0,76.0,1423.0,71.0,1.0,0.0,1.04,0.852,0.7,0.654,1.545,1.471,0.429,1.038,0.6,0.889,1.25,2.5,0.95
931,2017.0,1452.0,86.0,1137.0,80.0,1.0,0.0,1.111,1.119,0.556,0.55,1.235,1.261,1.889,1.087,1.154,0.867,0.875,1.25,0.76
932,2017.0,1458.0,84.0,1439.0,74.0,0.0,0.0,0.885,0.817,0.538,0.548,1.105,1.04,0.353,0.95,0.737,1.25,0.75,0.667,0.818
933,2017.0,1462.0,76.0,1268.0,65.0,1.0,0.0,1.136,0.926,1.286,0.852,1.214,1.263,1.286,1.471,1.154,1.364,1.143,0.667,0.895
934,2017.0,1116.0,77.0,1371.0,71.0,0.0,0.0,0.929,1.133,2.0,2.429,0.722,0.913,2.625,1.042,0.769,1.5,0.5,0.571,0.9
935,2017.0,1124.0,91.0,1308.0,73.0,1.0,0.0,1.25,0.953,0.5,0.364,1.889,1.462,1.111,1.611,1.0,1.091,0.667,3.5,0.833
936,2017.0,1153.0,75.0,1243.0,61.0,1.0,0.0,1.286,0.796,0.714,0.611,1.333,1.467,0.778,1.714,1.0,1.571,0.571,2.0,0.632
937,2017.0,1181.0,87.0,1407.0,65.0,0.0,0.0,0.828,0.952,0.385,0.821,0.75,0.609,0.929,1.091,0.667,2.125,0.077,0.25,1.118
938,2017.0,1242.0,100.0,1413.0,62.0,1.0,0.0,1.714,1.032,2.75,1.25,1.062,1.111,1.222,1.889,2.714,0.857,1.2,3.0,0.895
939,2017.0,1246.0,79.0,1297.0,70.0,1.0,0.0,1.038,0.836,0.375,0.531,2.2,2.545,0.846,1.296,1.091,1.5,0.833,3.0,0.682
940,2017.0,1257.0,78.0,1240.0,63.0,0.0,0.0,0.742,0.719,2.0,1.267,0.636,0.571,0.25,0.95,1.0,2.333,0.143,1.6,1.167
941,2017.0,1276.0,92.0,1329.0,91.0,1.0,0.0,0.829,0.875,2.286,1.812,1.286,1.375,0.375,0.625,1.118,0.4,1.667,2.0,0.636
942,2017.0,1277.0,78.0,1274.0,58.0,0.0,0.0,0.7,0.981,0.667,0.8,1.0,1.214,0.9,0.538,0.444,0.833,9.0,0.333,0.944
943,2017.0,1314.0,103.0,1411.0,64.0,1.0,0.0,1.727,1.25,1.143,0.815,1.462,1.625,3.333,1.619,2.0,0.769,1.0,1.333,0.765
944,2017.0,1332.0,93.0,1233.0,77.0,1.0,0.0,1.25,0.984,0.9,0.885,1.273,1.312,1.25,1.733,1.1,1.2,2.0,0.286,0.824
945,2017.0,1348.0,84.0,1166.0,72.0,1.0,0.0,1.0,0.892,0.571,0.913,2.154,1.632,0.727,1.154,1.0,0.727,4.0,1.0,0.8
946,2017.0,1376.0,93.0,1266.0,73.0,1.0,0.0,1.44,1.259,0.727,0.857,1.083,1.357,2.167,1.045,1.417,0.5,3.667,0.667,0.65
947,2017.0,1417.0,97.0,1245.0,80.0,0.0,0.0,0.838,1.203,1.286,1.571,0.562,0.522,2.5,0.778,0.4,1.333,1.5,0.333,1.5
948,2017.0,1425.0,66.0,1374.0,65.0,0.0,0.0,1.0,1.14,1.125,0.821,0.8,0.786,1.111,0.8,0.786,0.8,1.0,0.25,0.938
949,2017.0,1455.0,64.0,1173.0,58.0,0.0,0.0,0.947,1.208,1.167,1.1,0.75,0.741,0.769,0.543,1.0,0.375,6.0,0.375,1.211
950,2017.0,1112.0,69.0,1388.0,60.0,1.0,0.0,0.92,0.944,0.8,0.524,3.8,2.875,1.0,1.095,0.286,0.692,1.4,1.25,0.6
951,2017.0,1139.0,74.0,1292.0,65.0,1.0,0.0,0.96,0.825,2.0,0.789,1.636,1.643,0.286,1.238,1.067,0.833,0.8,2.0,0.762
952,2017.0,1196.0,65.0,1438.0,39.0,0.0,0.0,0.696,1.08,0.125,0.714,0.545,0.389,1.286,0.793,0.8,1.1,0.667,3.0,1.7
953,2017.0,1211.0,79.0,1321.0,73.0,0.0,0.0,1.038,1.119,2.0,1.5,0.478,0.361,0.8,0.889,1.2,0.929,1.571,0.714,1.444
954,2017.0,1345.0,80.0,1235.0,76.0,0.0,0.0,0.968,0.938,0.875,0.885,0.9,0.933,0.333,0.862,0.519,0.7,1.167,3.0,1.067
955,2017.0,1452.0,83.0,1323.0,71.0,1.0,0.0,1.227,1.0,0.8,0.5,1.235,1.529,1.25,1.2,1.333,0.857,1.0,1.667,0.857
956,2017.0,1458.0,65.0,1437.0,62.0,1.0,0.0,1.238,0.961,1.2,1.125,0.467,0.762,1.091,1.158,2.0,1.75,0.5,5.0,1.188
957,2017.0,1462.0,91.0,1199.0,66.0,0.0,0.0,0.8,1.111,0.364,1.235,0.7,0.731,1.571,0.759,0.5,1.0,1.75,1.0,1.2
958,2017.0,1124.0,82.0,1425.0,78.0,1.0,0.0,1.033,1.109,0.778,0.864,1.444,1.5,2.333,1.176,0.842,0.923,2.0,1.0,0.889
959,2017.0,1242.0,90.0,1277.0,70.0,0.0,0.0,0.735,0.891,1.0,1.15,0.857,1.133,0.625,0.821,1.083,1.429,0.333,0.333,0.875
960,2017.0,1246.0,65.0,1455.0,62.0,1.0,0.0,0.958,0.887,0.875,0.75,2.0,2.0,0.714,1.083,0.917,0.636,3.0,1.0,0.786
961,2017.0,1276.0,73.0,1257.0,69.0,1.0,0.0,1.0,0.934,1.2,0.85,1.375,1.167,0.6,0.955,0.917,0.545,1.0,0.8,0.833
962,2017.0,1314.0,72.0,1116.0,65.0,0.0,0.0,1.083,0.952,1.6,1.235,0.263,0.32,0.444,0.889,0.6,1.118,0.769,1.0,2.0
963,2017.0,1332.0,75.0,1348.0,72.0,0.0,0.0,1.2,1.135,0.857,1.375,0.333,0.296,0.6,0.95,1.0,0.786,1.0,1.0,1.5
964,2017.0,1376.0,88.0,1181.0,81.0,0.0,0.0,0.815,0.841,1.429,1.227,1.0,0.906,0.667,1.091,0.688,1.636,0.75,3.5,1.182
965,2017.0,1417.0,79.0,1153.0,67.0,1.0,0.0,1.192,1.069,1.571,1.4,0.75,1.0,0.778,1.0,1.909,0.3,2.5,5.0,0.769
966,2017.0,1211.0,61.0,1452.0,58.0,1.0,0.0,1.125,0.733,0.8,0.435,1.0,1.103,0.35,1.286,1.0,1.231,1.0,0.429,1.04
967,2017.0,1242.0,98.0,1345.0,66.0,0.0,0.0,0.706,0.903,0.667,0.964,0.533,0.545,0.75,0.833,0.944,1.6,0.667,0.5,1.2
968,2017.0,1332.0,69.0,1276.0,68.0,0.0,0.0,0.962,1.0,1.375,1.824,0.778,0.438,0.333,0.967,1.067,1.6,0.5,0.667,1.778
969,2017.0,1462.0,73.0,1112.0,71.0,1.0,0.0,1.037,0.855,0.857,0.593,1.1,1.455,0.5,0.952,1.0,1.0,0.75,1.0,0.778
970,2017.0,1196.0,84.0,1458.0,83.0,1.0,0.0,1.0,1.127,1.143,1.294,1.0,0.933,1.273,0.8,0.714,0.75,0.5,3.5,0.923
971,2017.0,1246.0,86.0,1417.0,75.0,0.0,0.0,0.935,0.873,0.9,1.0,0.571,0.765,0.8,1.053,0.889,2.167,0.6,1.0,1.118
972,2017.0,1314.0,92.0,1139.0,80.0,1.0,0.0,1.148,0.919,1.125,0.857,1.167,1.571,1.25,1.556,1.692,1.111,1.4,1.0,0.913
973,2017.0,1376.0,70.0,1124.0,50.0,0.0,0.0,0.739,1.12,0.375,0.65,0.812,0.87,1.364,0.759,0.917,1.0,0.857,0.5,1.0
974,2017.0,1211.0,83.0,1462.0,59.0,1.0,0.0,1.318,0.984,6.0,1.5,1.0,1.136,0.846,1.071,2.5,0.909,1.75,2.0,0.864
975,2017.0,1332.0,74.0,1242.0,60.0,0.0,0.0,0.724,1.053,0.455,1.0,2.6,2.429,1.333,0.741,1.167,0.615,0.8,0.125,1.0
976,2017.0,1314.0,75.0,1246.0,73.0,1.0,0.0,1.0,0.892,0.429,0.789,1.5,1.368,1.182,1.348,1.062,1.778,1.0,4.5,0.947
