Season,WTeamID,WTeamSeed,WScore,LTeamID,LTeamSeed,LScore,WLoc,NumOT,WFGM,WFGA,WFGM3,WFGA3,WFTM,WFTA,WOR,WDR,WAst,WTO,WStl,WBlk,WPF,LFGM,LFGA,LFGM3,LFGA3,LFTM,LFTA,LOR,LDR,LAst,LTO,LStl,LBlk,LPF,WEnd_MAS,WEnd_MOR,WEnd_POM,WEnd_SAG,LEnd_MAS,LEnd_MOR,LEnd_POM,LEnd_SAG
2014,1387,Y05,83,1301,Y12a,80,N,1,31,64,9,18,12,26,9,32,16,9,7,4,26,28,60,4,9,20,37,10,33,10,12,7,5,20,33,49,34,36,34,38,54,67
2014,1124,Z06,74,1304,Z11,60,N,0,17,42,2,13,38,48,9,28,9,12,7,2,16,23,54,4,21,10,16,5,20,7,11,9,7,31,26,27,31,29,45,31,46,54
2014,1390,X10,58,1307,X07,53,N,0,19,49,8,15,12,17,5,30,10,10,6,5,20,19,52,4,21,11,19,9,28,12,10,2,2,18,35,41,36,33,16,28,28,31
2014,1361,Z04,73,1308,Z13,69,N,1,23,59,6,17,21,27,10,30,9,11,8,9,18,26,65,5,16,12,20,14,27,13,13,4,4,22,13,30,21,22,83,102,72,79
2014,1235,W03,85,1314,W06,83,N,0,29,66,12,26,15,21,11,26,16,14,6,1,17,33,70,8,20,9,15,12,26,10,12,8,4,21,7,20,23,13,24,19,25,27
2014,1173,X11,60,1326,X06,59,N,0,22,49,3,13,13,17,4,24,12,13,10,0,14,24,50,3,12,8,12,3,25,12,14,10,4,16,52,56,51,58,27,14,20,14
2014,1295,Z12,80,1328,Z05,75,N,1,27,51,6,14,20,22,6,32,12,15,5,6,20,25,72,12,30,13,18,18,19,14,10,5,3,16,46,60,53,65,30,29,29,26
2014,1211,Z08,85,1329,Z09,77,N,0,25,50,9,18,26,41,7,30,13,15,5,1,28,26,65,3,15,22,37,17,23,13,12,10,2,33,21,24,19,21,38,23,22,16
2014,1458,Z02,85,1332,Z07,77,N,0,29,60,11,28,16,25,14,22,15,8,1,1,17,24,49,8,18,21,23,3,23,9,8,5,1,23,11,9,13,9,29,32,30,30
2014,1196,X01,61,1338,X09,45,N,0,25,58,5,20,6,9,14,24,9,6,10,5,7,19,51,4,17,3,6,10,21,14,11,4,2,12,1,2,3,3,19,18,16,20
2014,1314,W06,79,1344,W11,77,N,0,33,71,4,15,9,13,21,19,15,9,7,4,19,28,53,4,16,17,21,9,17,12,10,4,8,14,24,19,25,27,23,33,48,45
2014,1112,Z01,70,1361,Z04,64,N,0,23,48,5,12,19,25,10,19,14,7,2,4,16,21,54,4,14,18,23,18,19,4,10,2,2,20,4,4,1,1,13,30,21,22
2014,1417,X04,77,1372,X12,60,N,0,29,53,4,14,15,23,4,26,22,3,3,3,17,20,57,7,27,13,16,12,24,11,8,1,1,23,9,11,18,15,43,113,55,82
2014,1163,W07,89,1386,W10,81,N,1,30,66,11,24,18,20,12,22,13,9,6,2,21,27,54,7,21,20,27,9,24,12,14,3,2,22,18,16,26,24,28,35,49,56
2014,1257,Y04,66,1387,Y05,51,N,0,22,49,6,17,16,24,10,27,14,19,9,5,18,21,53,0,15,9,16,9,21,10,18,9,0,19,5,1,2,2,33,49,34,36
2014,1173,X11,82,1390,X10,72,N,0,28,58,8,23,18,26,10,25,19,10,8,1,25,22,58,5,21,23,33,15,20,10,12,7,5,24,52,56,51,58,35,41,36,33
2014,1173,X11,55,1393,X03,53,N,0,19,46,7,16,10,18,11,24,12,14,7,4,16,21,54,0,10,11,14,11,20,4,9,6,7,16,52,56,51,58,15,21,14,19
2014,1276,Y02,73,1397,Y11b,71,N,0,27,49,11,20,8,10,6,20,14,13,5,1,13,30,57,3,11,8,14,11,17,11,7,7,8,13,10,7,15,10,42,15,11,25
2014,1276,Y02,79,1400,Y07,65,N,0,24,54,14,28,17,21,11,19,16,4,5,2,12,23,62,4,11,15,16,21,20,14,9,3,3,16,10,7,15,10,31,55,37,39
2014,1417,X04,76,1409,X13,59,N,0,29,63,5,16,13,15,13,23,17,10,11,5,13,21,57,7,19,10,14,12,21,14,16,2,2,18,9,11,18,15,64,67,65,71
2014,1142,Y16a,81,1411,Y16b,69,N,0,29,51,6,15,17,22,10,18,15,10,4,4,20,24,50,4,13,17,22,11,16,12,13,3,1,23,164,212,166,175,231,274,250,254
2014,1196,X01,79,1417,X04,68,N,0,29,58,8,21,13,18,10,30,22,12,4,5,15,27,64,3,18,11,15,8,22,12,8,8,4,19,1,2,3,3,9,11,18,15
2014,1166,Z03,76,1418,Z14,66,N,0,28,54,9,23,11,21,6,30,18,6,0,3,17,25,66,4,16,12,17,13,23,8,4,3,5,18,17,10,9,11,104,125,115,119
2014,1372,X12,77,1433,X05,75,N,1,27,51,6,16,17,23,10,25,16,17,6,2,16,30,65,8,21,7,11,11,18,13,11,11,5,21,43,113,55,82,22,17,12,23
2014,1163,W07,77,1437,W02,65,N,0,23,52,9,20,22,28,7,29,10,11,11,2,17,18,51,11,31,18,24,6,24,10,16,6,2,24,18,16,26,24,8,6,7,4
2014,1277,W04,61,1438,W01,59,N,0,21,47,5,14,14,18,7,25,13,10,5,4,16,20,57,6,18,13,17,14,21,10,6,5,4,16,6,5,10,8,3,3,4,5
2014,1393,X03,77,1444,X14,53,N,0,28,57,7,17,14,17,13,28,16,12,8,6,21,17,49,4,18,15,20,8,17,12,13,4,1,16,15,21,14,19,74,116,113,123
2014,1112,Z01,68,1451,Z16,59,N,0,26,47,7,14,9,16,7,24,15,12,4,12,20,16,53,7,17,20,23,13,19,7,10,8,3,17,4,4,1,1,174,177,171,171
2014,1437,W02,73,1454,W15,53,N,0,28,62,4,23,13,16,12,34,13,11,8,10,17,18,63,6,24,11,15,13,24,13,12,4,2,14,8,6,7,4,98,172,168,165
2014,1246,Y08,78,1455,Y01,76,N,0,27,50,8,18,16,22,10,22,11,11,6,3,15,27,49,10,21,12,18,4,19,14,9,6,3,21,25,26,17,18,2,12,5,12
2014,1246,Y08,74,1458,Z02,73,N,0,29,58,2,5,14,21,11,21,9,4,4,1,17,23,50,8,20,19,20,6,21,11,8,4,3,18,25,26,17,18,11,9,13,9
2014,1276,Y02,57,1459,Y15,40,N,0,22,46,7,17,6,9,6,25,15,11,8,1,8,18,53,1,19,3,4,8,18,10,9,3,0,14,10,7,15,10,178,165,181,192
2014,1301,Y12a,74,1462,Y12b,59,N,0,29,53,4,14,12,16,6,23,16,9,4,9,14,23,55,2,14,11,16,11,20,7,13,3,0,17,34,38,54,67,44,50,56,48
2015,1328,W03,69,1107,W14,60,N,0,25,57,7,24,12,16,14,26,10,9,5,6,14,23,61,8,25,6,10,14,20,15,7,6,1,16,17,12,9,13,95,145,132,130
2015,1458,Z01,85,1112,Z02,78,N,0,25,45,12,18,23,31,4,17,11,9,5,1,21,24,43,2,6,28,30,3,19,8,10,5,1,22,3,3,3,2,5,1,2,4
2015,1314,Z04,87,1116,Z05,78,N,0,27,60,4,10,29,37,17,25,14,16,13,3,25,24,65,8,25,22,27,20,19,17,21,9,3,23,11,7,16,9,14,24,29,25
2015,1209,Z14,57,1124,Z03,56,N,0,22,54,5,16,8,13,9,13,12,6,13,2,13,19,43,7,19,11,13,12,28,14,21,2,1,13,80,91,71,78,16,18,15,14
2015,1438,W02,79,1125,W15,67,N,0,26,57,6,17,21,25,11,24,11,7,5,3,10,27,57,8,25,5,6,6,23,12,12,4,2,22,8,6,4,3,106,131,149,150
2015,1173,W11b,56,1129,W11a,55,N,0,20,42,7,21,9,14,3,22,13,11,4,1,14,22,55,6,20,5,10,12,21,10,9,5,1,18,39,62,40,48,53,48,39,45
2015,1452,Y05,68,1138,Y12,62,N,0,22,49,5,16,19,27,9,22,11,12,7,1,25,20,44,6,16,16,25,8,22,12,17,4,3,24,25,29,25,19,47,71,54,59
2015,1323,Y03,67,1139,Y06,64,N,1,22,51,6,20,17,22,9,31,9,13,4,8,16,21,63,4,13,18,21,13,23,8,7,8,5,15,6,8,10,8,27,25,23,20
2015,1279,Z11b,94,1140,Z11a,90,N,0,36,80,7,23,15,23,16,27,24,7,7,6,21,28,58,15,29,19,27,6,33,22,15,0,2,23,44,50,44,51,31,28,31,36
2015,1246,Y01,64,1153,Y08,51,N,0,20,54,4,15,20,28,12,26,10,7,7,9,15,20,63,2,14,9,14,21,24,5,14,4,6,22,1,2,1,1,56,51,34,50
2015,1458,Z01,86,1157,Z16,72,N,0,33,61,11,27,9,12,12,24,14,9,5,1,11,28,58,7,12,9,11,7,18,9,6,8,1,14,3,3,3,2,141,164,148,145
2015,1234,X07,83,1172,X10,52,N,0,35,69,6,16,7,10,14,32,12,5,3,5,11,21,63,6,28,4,10,10,20,13,6,1,4,15,36,17,24,24,37,37,32,30
2015,1328,W03,72,1173,W11b,66,N,0,22,49,9,18,19,24,10,25,13,15,9,3,15,22,51,11,21,11,13,4,19,12,13,8,2,20,17,12,9,13,39,62,40,48
2015,1207,X04,84,1186,X13,74,N,0,25,48,11,23,23,32,10,26,10,14,5,3,18,26,64,9,28,13,15,10,18,6,9,3,2,21,22,26,22,23,92,184,136,124
2015,1428,X05,75,1207,X04,64,N,0,22,38,8,14,23,32,4,21,12,9,3,3,14,24,55,9,25,7,9,10,17,9,9,6,1,24,21,10,8,12,22,26,22,23
2015,1277,W07,70,1208,W10,63,N,0,26,57,7,18,11,19,5,30,18,9,8,3,22,19,57,4,14,21,26,12,31,8,12,4,2,19,19,14,17,16,32,39,36,37
2015,1462,Z06,75,1209,Z14,67,N,0,23,34,7,13,22,25,5,18,13,14,3,2,17,26,46,6,14,9,13,4,8,17,8,8,2,22,29,32,26,26,80,91,71,78
2015,1181,X01,66,1211,X02,52,N,0,21,56,8,19,16,19,9,22,10,3,8,2,12,22,50,2,10,6,9,8,27,8,13,1,3,15,7,5,7,5,4,9,6,7
2015,1246,Y01,79,1214,Y16a,56,N,0,28,61,3,10,20,28,13,38,15,13,7,5,18,17,59,4,16,18,23,6,25,2,11,9,3,22,1,2,1,1,221,241,250,266
2015,1314,Z04,67,1217,Z13,65,N,0,27,49,5,7,8,13,12,23,14,17,2,2,18,21,55,5,13,18,20,12,14,9,7,9,2,16,11,7,16,9,66,77,78,85
2015,1455,Y07,81,1231,Y10,76,N,0,25,61,2,13,29,34,15,24,9,7,9,6,17,24,59,11,22,17,20,12,25,10,13,3,3,26,23,19,14,18,51,36,53,40
2015,1211,X02,87,1234,X07,68,N,0,32,52,10,16,13,21,7,27,20,11,4,2,11,28,60,5,15,7,10,7,15,10,11,4,3,17,4,9,6,7,36,17,24,24
2015,1412,X14,60,1235,X03,59,N,0,24,69,3,18,9,11,19,33,9,13,7,5,10,24,65,6,23,5,7,9,28,12,11,9,9,15,112,129,121,144,9,11,13,11
2015,1455,Y07,78,1242,Y02,65,N,0,25,51,10,20,18,24,5,27,13,12,10,3,20,20,57,6,21,19,23,14,24,8,14,8,1,23,23,19,14,18,10,15,11,10
2015,1458,Z01,71,1246,Y01,64,N,0,23,48,7,17,18,22,12,22,10,10,1,2,14,26,54,3,5,9,10,6,16,7,6,5,4,20,3,3,3,2,1,2,1,1
2015,1437,W01,93,1248,W16,52,N,0,36,57,11,22,10,15,8,25,22,8,8,6,10,21,55,4,18,6,7,10,15,15,15,2,1,11,2,4,5,6,148,192,195,176
2015,1277,W07,76,1257,W04,70,N,1,26,60,9,23,15,20,10,31,20,12,5,7,22,23,64,4,11,20,29,15,26,10,9,6,6,16,19,14,17,16,15,13,18,15
2015,1301,W08,66,1261,W09,65,N,0,28,66,5,24,5,7,11,28,11,11,2,2,15,24,60,5,15,12,22,13,28,14,8,5,6,10,34,22,38,32,43,47,43,43
2015,1214,Y16a,74,1264,Y16b,64,N,0,26,53,3,7,19,34,6,31,20,14,6,3,19,23,62,6,25,12,21,12,29,15,17,5,3,25,221,241,250,266,127,100,146,159
2015,1452,Y05,69,1268,Y04,59,N,0,24,60,7,19,14,19,14,18,11,10,15,1,20,21,44,8,19,9,13,8,24,7,23,4,7,19,25,29,25,19,13,30,33,27
2015,1181,X01,81,1277,W07,61,N,0,26,50,2,10,27,37,7,29,10,8,9,4,18,22,55,7,20,10,16,9,24,10,14,4,3,28,7,5,7,5,19,14,17,16
2015,1462,Z06,76,1279,Z11b,57,N,0,26,56,10,23,14,21,8,30,17,10,6,4,14,24,73,6,27,3,5,16,22,16,8,7,4,21,29,32,26,26,44,50,44,51
2015,1211,X02,86,1295,X15,76,N,0,30,58,7,22,19,28,11,24,16,9,5,3,13,29,54,10,21,8,12,3,21,5,13,3,3,22,4,9,6,7,111,159,151,154
2015,1257,W04,75,1301,W08,65,N,0,27,54,3,12,18,27,7,27,15,5,5,4,13,23,60,9,20,10,14,11,25,10,7,3,3,19,15,13,18,15,34,22,38,32
2015,1242,Y02,75,1308,Y15,56,N,0,27,50,9,13,12,15,10,26,16,14,7,3,17,20,56,5,15,11,16,14,15,8,11,10,3,15,10,15,11,10,105,111,88,106
2015,1458,Z01,79,1314,Z04,72,N,0,26,56,7,21,20,23,12,23,13,5,3,0,18,26,56,8,13,12,18,9,19,12,4,3,1,20,3,3,3,2,11,7,16,9
2015,1352,X16b,81,1316,X16a,77,N,0,28,62,4,16,21,33,11,20,11,5,12,2,21,25,52,9,22,18,26,13,29,15,19,1,4,23,159,165,173,183,132,141,127,143
2015,1323,Y03,69,1318,Y14,65,N,0,27,47,2,6,13,18,2,15,19,7,9,4,13,27,55,3,11,8,10,13,20,15,16,2,0,12,6,8,10,8,100,139,120,123
2015,1257,W04,66,1320,W05,53,N,0,22,48,5,11,17,21,10,20,11,7,2,5,16,18,46,6,19,11,13,8,17,9,10,2,1,20,15,13,18,15,12,31,12,22
2015,1246,Y01,68,1323,Y03,66,N,0,25,47,4,8,14,20,10,19,8,11,4,9,12,26,56,4,14,10,13,13,15,16,7,5,1,14,1,2,1,1,6,8,10,8
2015,1112,Z02,73,1326,Z10,58,N,0,23,63,7,19,20,24,18,25,14,8,9,4,13,20,52,5,17,13,15,7,19,9,12,4,3,17,5,1,2,4,30,16,21,17
2015,1277,W07,62,1328,W03,58,N,0,22,57,9,27,9,16,15,21,9,5,1,1,16,20,55,4,17,14,16,14,24,7,7,2,4,16,19,14,17,16,17,12,9,13
2015,1332,Z08,79,1329,Z09,73,N,0,29,53,7,19,14,18,3,25,11,12,9,6,12,27,60,10,29,9,13,9,22,11,12,8,0,17,26,43,46,44,46,56,37,34
2015,1458,Z01,72,1332,Z08,65,N,0,22,51,7,23,21,29,10,22,11,6,3,3,13,26,59,8,19,5,7,10,24,13,8,3,4,20,3,3,3,2,26,43,46,44
2015,1173,W11b,66,1344,W06,53,N,0,18,42,8,23,22,30,3,29,9,12,8,4,14,20,59,10,26,3,7,13,26,9,16,4,1,21,39,62,40,48,20,21,28,28
2015,1153,Y08,66,1345,Y09,65,N,1,25,61,4,10,12,21,11,27,9,9,8,5,16,26,72,4,26,9,15,21,30,13,12,5,1,18,56,51,34,50,40,33,49,33
2015,1181,X01,85,1352,X16b,56,N,0,34,54,10,21,7,14,9,31,28,11,7,3,8,24,66,6,19,2,4,12,16,13,8,6,1,17,7,5,7,5,159,165,173,183
2015,1181,X01,68,1361,X08,49,N,0,30,55,6,14,2,2,5,28,16,9,7,6,12,19,58,2,13,9,11,13,20,5,11,6,5,8,7,5,7,5,41,40,27,35
2015,1428,X05,57,1372,X12,50,N,0,18,38,5,13,16,21,4,22,11,17,7,7,12,17,51,5,26,11,13,11,18,9,12,7,1,18,21,10,8,12,28,70,35,41
2015,1417,X11,60,1374,X06,59,N,0,20,47,10,20,10,14,7,27,10,18,4,5,17,20,55,7,16,12,20,10,23,12,9,11,4,14,42,27,41,47,18,23,19,29
2015,1361,X08,76,1385,X09,64,N,0,25,53,9,22,17,30,13,27,12,13,5,3,12,27,59,3,17,7,11,7,25,6,10,7,2,21,41,40,27,35,33,53,42,38
2015,1139,Y06,56,1400,Y11,48,N,0,16,48,4,13,20,28,5,23,11,5,5,4,13,17,50,6,19,8,12,12,29,7,15,4,5,22,27,25,23,20,35,20,20,21
2015,1112,Z02,93,1411,Z15,72,N,0,32,53,5,11,24,27,12,23,13,12,8,3,23,24,51,5,12,19,30,8,11,5,9,5,3,19,5,1,2,4,143,266,207,204
2015,1417,X11,92,1412,X14,75,N,0,35,58,5,9,17,25,15,26,17,13,4,4,16,29,66,12,26,5,10,12,14,17,8,5,3,21,42,27,41,47,112,129,121,144
2015,1257,W04,57,1414,W13,55,N,0,23,55,5,15,6,6,9,16,9,9,4,2,11,24,52,5,14,2,2,9,20,10,14,5,2,10,15,13,18,15,87,103,94,97
2015,1211,X02,74,1417,X11,62,N,0,27,67,3,19,17,23,18,32,15,5,5,4,18,26,67,3,13,7,11,12,27,12,7,4,7,22,4,9,6,7,42,27,41,47
2015,1181,X01,63,1428,X05,57,N,0,20,45,3,9,20,26,8,23,5,14,6,4,16,21,60,4,16,11,15,18,18,8,15,8,4,21,7,5,7,5,21,10,8,12
2015,1326,Z10,75,1433,Z07,72,N,1,28,57,6,15,13,22,8,24,16,11,5,7,17,24,63,10,26,14,19,13,24,14,11,4,2,17,30,16,21,17,24,41,30,31
2015,1268,Y04,65,1434,Y13,62,N,0,19,40,9,21,18,24,4,30,9,11,5,5,19,20,56,12,27,10,18,11,20,12,9,5,1,19,13,30,33,27,45,85,63,67
2015,1301,W08,71,1437,W01,68,N,0,24,53,3,11,20,27,13,32,11,10,2,4,21,19,61,9,28,21,23,12,20,7,5,5,3,22,34,22,38,32,2,4,5,6
2015,1277,W07,60,1438,W02,54,N,0,17,40,6,12,20,33,7,25,7,6,4,7,19,17,57,2,17,18,26,18,21,6,5,2,3,18,19,14,17,16,8,6,4,3
2015,1246,Y01,78,1452,Y05,39,N,0,24,50,4,15,26,32,11,33,13,10,7,7,21,13,54,2,15,11,19,13,19,7,13,4,3,29,1,2,1,1,25,29,25,19
2015,1323,Y03,81,1455,Y07,70,N,0,30,54,9,19,12,15,6,26,18,11,4,4,14,26,65,3,18,15,19,15,21,9,7,6,3,16,6,8,10,8,23,19,14,18
2015,1181,X01,68,1458,Z01,63,N,0,24,51,4,11,16,20,6,27,7,5,4,6,13,25,61,7,21,6,10,11,24,13,5,3,1,15,7,5,7,5,3,3,3,2
2015,1116,Z05,56,1459,Z12,53,N,0,22,48,3,8,9,16,8,27,13,10,4,3,16,18,57,7,24,10,16,14,23,7,8,5,1,15,14,24,29,25,68,118,90,92
2015,1320,W05,71,1461,W12,54,N,0,23,50,9,18,16,18,8,21,10,7,9,1,14,21,46,9,22,3,9,4,18,14,12,2,3,17,12,31,12,22,59,97,102,98
2015,1112,Z02,68,1462,Z06,60,N,0,22,54,7,22,17,19,10,23,10,8,9,1,14,22,51,3,17,13,16,8,23,9,12,7,3,16,5,1,2,4,29,32,26,26
2016,1455,Y11b,65,1112,Y06,55,N,0,24,59,3,20,14,19,9,21,9,6,9,5,21,20,48,6,18,9,15,10,29,7,19,2,3,23,43,15,12,25,20,8,16,12
2016,1235,X04,78,1114,X12,61,N,0,30,53,11,21,7,16,4,27,15,6,6,0,10,20,54,8,25,13,16,7,25,9,8,1,1,14,21,28,18,21,39,109,47,71
2016,1242,Y01,105,1122,Y16,79,N,0,39,70,6,16,21,27,14,27,23,10,8,9,27,25,61,4,15,25,37,15,22,6,12,8,0,23,1,2,1,1,161,229,211,218
2016,1463,Z12,79,1124,Z05,75,N,0,26,49,5,16,22,29,8,28,14,12,3,4,17,30,68,6,16,9,15,14,18,16,7,9,2,24,50,52,38,56,16,24,24,24
2016,1274,Y03,79,1138,Y14,72,N,0,24,54,5,15,26,34,11,33,9,14,5,6,18,23,59,10,26,16,22,8,23,8,10,4,1,26,12,16,13,13,104,112,130,133
2016,1438,X01,77,1139,X09,69,N,0,29,52,2,10,17,21,6,26,11,9,3,2,13,25,54,7,15,12,17,4,18,9,4,7,1,17,5,4,2,4,33,31,40,30
2016,1218,Y13,77,1143,Y04,66,N,0,27,52,3,14,20,25,2,27,8,11,3,3,25,23,56,3,19,17,26,12,26,6,16,3,1,24,36,86,61,69,28,23,21,27
2016,1231,W05,99,1151,W12,74,N,0,37,57,10,16,15,19,8,22,23,12,10,5,16,28,59,3,17,15,18,9,15,9,15,7,2,19,25,9,14,11,66,123,107,109
2016,1386,Z08,78,1153,Z09,76,N,0,28,58,9,24,13,17,10,19,13,6,4,4,18,28,55,10,24,10,13,9,21,13,9,3,6,15,27,40,37,41,40,34,31,32
2016,1163,Y09,74,1160,Y08,67,N,0,23,58,6,17,22,23,11,25,8,10,8,8,26,23,51,2,10,19,30,9,24,8,12,5,3,22,24,27,25,28,41,50,55,49
2016,1242,Y01,73,1163,Y09,61,N,0,25,51,6,17,17,22,8,36,14,13,3,7,13,21,62,10,22,9,11,5,19,11,6,7,4,19,1,2,1,1,24,27,25,28
2016,1328,Z02,82,1167,Z15,68,N,0,28,56,11,20,15,25,10,21,15,10,7,7,15,26,58,5,18,11,14,13,22,15,14,6,3,22,8,13,8,7,100,132,95,114
2016,1393,X10,70,1173,X07,51,N,0,21,53,8,22,20,23,16,32,10,15,7,2,17,18,56,6,22,9,19,10,18,11,9,7,3,16,58,33,41,40,37,49,54,47
2016,1332,Z01,82,1181,Z04,68,N,0,32,65,10,23,8,17,12,30,22,8,3,5,17,26,59,7,22,9,15,5,27,12,8,4,3,19,6,10,9,15,23,19,22,16
2016,1195,W16b,96,1192,W16a,65,N,0,34,57,8,23,20,34,10,42,27,18,6,4,18,23,70,8,23,11,18,9,24,16,9,9,1,26,172,199,174,181,211,247,263,266
2016,1314,W01,83,1195,W16b,67,N,0,31,73,7,21,14,19,18,23,13,7,8,10,19,25,58,2,11,15,24,15,28,10,14,6,5,19,2,3,4,3,172,199,174,181
2016,1428,X03,80,1201,X14,69,N,0,27,50,7,18,19,22,15,23,16,20,11,1,11,26,53,7,18,10,12,5,10,8,14,15,3,23,13,17,29,26,57,95,105,100
2016,1393,X10,63,1211,X11,60,N,0,22,61,5,15,14,16,15,18,9,9,9,10,12,24,55,8,21,4,5,12,25,18,17,4,8,14,58,33,41,40,22,22,28,22
2016,1438,X01,81,1214,X16,45,N,0,32,58,12,25,5,8,6,31,20,5,4,7,14,17,56,3,19,8,10,9,22,4,7,1,0,11,5,4,2,4,189,236,222,235
2016,1268,Y05,73,1218,Y13,60,N,0,22,48,1,18,28,31,3,33,8,11,5,7,18,23,70,4,19,10,15,16,26,13,9,2,1,22,17,21,23,20,36,86,61,69
2016,1332,Z01,91,1221,Z16a,52,N,0,34,61,6,20,17,22,11,33,15,7,1,6,15,20,55,6,23,6,15,8,20,6,10,3,2,17,6,10,9,15,238,228,268,268
2016,1314,W01,101,1231,W05,86,N,0,32,62,11,20,26,33,15,22,20,9,7,5,22,25,61,13,31,23,26,15,17,13,12,2,1,27,2,3,4,3,25,9,14,11
2016,1235,X04,94,1233,X13,81,N,0,32,64,10,22,20,25,7,28,17,10,9,5,17,31,64,7,24,12,18,9,28,12,13,6,3,20,21,28,18,21,78,80,72,97
2016,1437,Y02,87,1234,Y07,68,N,0,32,54,10,19,13,17,6,26,23,13,9,4,16,27,60,7,24,7,13,10,19,14,13,6,3,19,4,7,5,5,32,26,20,19
2016,1438,X01,84,1235,X04,71,N,0,32,57,4,11,16,24,7,26,26,8,8,5,13,27,52,7,18,10,15,2,22,16,12,6,2,19,5,4,2,4,21,28,18,21
2016,1437,Y02,64,1242,Y01,59,N,0,21,52,4,18,18,19,5,23,7,9,11,2,16,23,50,6,22,7,11,6,26,11,16,5,2,19,4,7,5,5,1,2,1,1
2016,1231,W05,73,1246,W04,67,N,0,25,52,6,21,17,23,6,24,13,13,5,4,22,24,57,4,16,15,19,10,24,8,16,6,2,24,25,9,14,11,11,5,7,8
2016,1242,Y01,79,1268,Y05,63,N,0,29,62,3,9,18,21,13,30,14,11,5,1,20,22,55,5,25,14,20,6,22,9,9,7,7,23,1,2,1,1,17,21,23,20
2016,1437,Y02,92,1274,Y03,69,N,0,32,51,10,15,18,19,9,18,17,8,8,1,16,25,47,10,17,9,13,7,10,12,12,6,1,19,4,7,5,5,12,16,13,13
2016,1323,W06,70,1276,W11a,63,N,0,25,43,8,15,12,15,5,28,12,16,3,8,9,25,63,10,27,3,5,11,14,18,7,10,1,14,30,35,39,35,31,43,56,37
2016,1292,X15,90,1277,X02,81,N,0,33,59,11,19,13,21,10,18,16,10,6,5,13,30,54,11,24,10,15,8,22,20,14,6,2,22,97,116,123,116,3,1,3,2
2016,1393,X10,75,1292,X15,50,N,0,27,49,8,20,13,22,8,29,14,10,6,11,9,19,64,8,24,4,8,18,17,8,10,4,2,15,58,33,41,40,97,116,123,116
2016,1437,Y02,77,1314,W01,74,N,0,28,48,8,14,13,17,2,21,6,10,5,5,16,27,63,11,17,9,13,16,20,16,11,5,3,20,4,7,5,5,2,3,4,3
2016,1401,Z03,92,1320,Z11,88,N,2,31,71,7,31,23,34,13,37,8,14,6,0,23,27,69,12,34,22,27,7,32,16,13,9,3,27,18,12,17,17,64,66,77,73
2016,1314,W01,88,1323,W06,74,N,0,32,52,4,13,20,24,13,19,17,6,4,1,17,27,49,9,18,11,14,5,10,9,7,3,1,18,2,3,4,3,30,35,39,35
2016,1437,Y02,95,1328,Z02,51,N,0,35,49,11,18,14,19,7,25,14,11,12,3,11,19,60,6,27,7,11,19,10,8,17,6,2,20,4,7,5,5,8,13,8,7
2016,1328,Z02,80,1332,Z01,68,N,0,27,58,12,24,14,17,14,24,16,15,4,2,21,21,54,4,21,22,30,13,19,10,12,10,2,16,8,13,8,7,6,10,9,15
2016,1433,Z10,75,1333,Z07,67,N,0,27,56,4,20,17,21,9,31,13,12,3,4,18,25,60,7,17,10,15,7,21,14,6,5,2,19,47,32,35,39,48,64,60,58
2016,1458,W07,47,1338,W10,43,N,0,17,53,4,19,9,15,12,25,6,6,6,2,11,18,48,3,11,4,7,7,29,6,10,3,3,19,38,30,32,36,34,39,45,34
2016,1314,W01,85,1344,W09,66,N,0,31,59,4,14,19,21,13,29,12,15,5,4,19,23,57,6,23,14,23,9,15,8,11,5,1,20,2,3,4,3,29,45,46,44
2016,1114,X12,85,1345,X05,83,N,2,30,77,9,27,16,28,15,30,9,9,13,0,22,26,62,9,28,22,28,10,42,17,18,2,7,23,39,109,47,71,15,6,10,9
2016,1268,Y05,79,1355,Y12,74,N,0,23,45,9,23,24,27,6,23,10,13,5,3,17,24,59,10,29,16,17,11,17,8,11,5,2,19,17,21,23,20,68,111,80,86
2016,1211,X11,68,1371,X06,52,N,0,24,56,6,17,14,21,12,36,12,20,7,2,19,20,62,4,21,8,21,13,21,8,12,11,1,21,22,22,28,22,9,29,26,29
2016,1323,W06,76,1372,W14,75,N,0,29,51,6,17,12,16,11,20,15,13,2,2,12,29,64,8,27,9,9,14,13,19,6,5,5,15,30,35,39,35,49,36,33,57
2016,1221,Z16a,59,1380,Z16b,55,N,0,18,40,9,25,14,19,2,27,14,14,3,1,13,22,56,3,20,8,11,9,24,10,9,4,2,20,238,228,268,268,206,282,226,242
2016,1332,Z01,69,1386,Z08,64,N,0,21,53,6,24,21,25,7,28,6,11,2,7,19,22,57,4,15,16,20,9,28,7,12,5,0,20,6,10,9,15,27,40,37,41
2016,1246,W04,85,1392,W13,57,N,0,33,63,4,13,15,17,10,34,14,10,9,15,17,20,76,3,13,14,18,25,21,10,14,6,3,14,11,5,7,8,80,105,91,96
2016,1314,W01,83,1393,X10,66,N,0,35,65,4,17,9,11,16,27,18,12,6,5,12,27,66,8,25,4,13,16,15,5,10,8,4,15,2,3,4,3,58,33,41,40
2016,1234,Y07,72,1396,Y10,70,N,1,24,69,7,28,17,22,13,25,13,3,6,3,15,30,66,4,18,6,9,13,36,12,12,2,3,21,32,26,20,19,53,81,86,85
