,Season,DayNum,WTeamID,WTeamSeed,WScore,LTeamID,LTeamSeed,LScore,WLoc,NumOT,WFGM,WFGA,WFGM3,WFGA3,WFTM,WFTA,WOR,WDR,WAst,WTO,WStl,WBlk,WPF,LFGM,LFGA,LFGM3,LFGA3,LFTM,LFTA,LOR,LDR,LAst,LTO,LStl,LBlk,LPF
858,2016,136,1242,Y01,105,1122,Y16,79,N,0,39,70,6,16,21,27,14,27,23,10,8,9,27,25,61,4,15,25,37,15,22,6,12,8,0,23
859,2016,136,1246,W04,85,1392,W13,57,N,0,33,63,4,13,15,17,10,34,14,10,9,15,17,20,76,3,13,14,18,25,21,10,14,6,3,14
860,2016,136,1274,Y03,79,1138,Y14,72,N,0,24,54,5,15,26,34,11,33,9,14,5,6,18,23,59,10,26,16,22,8,23,8,10,4,1,26
861,2016,136,1314,W01,83,1195,W16b,67,N,0,31,73,7,21,14,19,18,23,13,7,8,10,19,25,58,2,11,15,24,15,28,10,14,6,5,19
862,2016,136,1344,W09,70,1425,W08,69,N,0,25,62,9,24,11,14,8,23,17,6,5,3,15,28,52,6,13,7,13,5,30,13,12,6,2,14
863,2016,136,1428,X03,80,1201,X14,69,N,0,27,50,7,18,19,22,15,23,16,20,11,1,11,26,53,7,18,10,12,5,10,8,14,15,3,23
864,2016,136,1438,X01,81,1214,X16,45,N,0,32,58,12,25,5,8,6,31,20,5,4,7,14,17,56,3,19,8,10,9,22,4,7,1,0,11
865,2016,136,1455,Y11b,65,1112,Y06,55,N,0,24,59,3,20,14,19,9,21,9,6,9,5,21,20,48,6,18,9,15,10,29,7,19,2,3,23
866,2016,136,1463,Z12,79,1124,Z05,75,N,0,26,49,5,16,22,29,8,28,14,12,3,4,17,30,68,6,16,9,15,14,18,16,7,9,2,24
867,2016,137,1218,Y13,77,1143,Y04,66,N,0,27,52,3,14,20,25,2,27,8,11,3,3,25,23,56,3,19,17,26,12,26,6,16,3,1,24
868,2016,137,1234,Y07,72,1396,Y10,70,N,1,24,69,7,28,17,22,13,25,13,3,6,3,15,30,66,4,18,6,9,13,36,12,12,2,3,21
869,2016,137,1268,Y05,79,1355,Y12,74,N,0,23,45,9,23,24,27,6,23,10,13,5,3,17,24,59,10,29,16,17,11,17,8,11,5,2,19
870,2016,137,1292,X15,90,1277,X02,81,N,0,33,59,11,19,13,21,10,18,16,10,6,5,13,30,54,11,24,10,15,8,22,20,14,6,2,22
871,2016,137,1320,Z11,75,1400,Z06,72,N,0,21,43,8,20,25,32,5,25,7,10,2,3,18,25,56,9,23,13,18,11,21,10,9,2,4,24
872,2016,137,1323,W06,70,1276,W11a,63,N,0,25,43,8,15,12,15,5,28,12,16,3,8,9,25,63,10,27,3,5,11,14,18,7,10,1,14
873,2016,137,1328,Z02,82,1167,Z15,68,N,0,28,56,11,20,15,25,10,21,15,10,7,7,15,26,58,5,18,11,14,13,22,15,14,6,3,22
874,2016,137,1332,Z01,91,1221,Z16a,52,N,0,34,61,6,20,17,22,11,33,15,7,1,6,15,20,55,6,23,6,15,8,20,6,10,3,2,17
875,2016,137,1372,W14,70,1452,W03,56,N,0,17,55,7,23,29,39,11,22,12,7,16,3,25,16,52,3,16,21,27,17,31,8,22,5,7,27
876,2016,137,1386,Z08,78,1153,Z09,76,N,0,28,58,9,24,13,17,10,19,13,6,4,4,18,28,55,10,24,10,13,9,21,13,9,3,6,15
877,2016,137,1393,X10,70,1173,X07,51,N,0,21,53,8,22,20,23,16,32,10,15,7,2,17,18,56,6,22,9,19,10,18,11,9,7,3,16
878,2016,137,1401,Z03,92,1453,Z14,65,N,0,32,57,7,19,21,28,12,33,17,20,13,1,19,21,56,9,27,14,23,7,18,14,18,14,5,23
879,2016,137,1433,Z10,75,1333,Z07,67,N,0,27,56,4,20,17,21,9,31,13,12,3,4,18,25,60,7,17,10,15,7,21,14,6,5,2,19
880,2016,137,1437,Y02,86,1421,Y15,56,N,0,33,57,13,28,7,11,7,25,21,11,8,5,10,21,57,5,17,9,13,12,20,11,14,5,2,12
881,2016,137,1458,W07,47,1338,W10,43,N,0,17,53,4,19,9,15,12,25,6,6,6,2,11,18,48,3,11,4,7,7,29,6,10,3,3,19
882,2016,137,1462,W02,71,1451,W15,53,N,0,30,62,7,14,4,4,13,30,14,13,4,2,16,22,57,4,21,5,11,9,18,9,11,8,2,14
883,2016,138,1181,Z04,71,1463,Z12,64,N,0,23,50,11,23,14,16,5,23,12,10,6,7,18,25,65,4,23,10,13,20,22,13,11,5,5,16
884,2016,138,1211,X11,82,1428,X03,59,N,0,34,61,9,19,5,6,8,26,14,9,7,3,13,22,52,7,15,8,8,4,20,9,13,5,3,14
885,2016,138,1231,W05,73,1246,W04,67,N,0,25,52,6,21,17,23,6,24,13,13,5,4,22,24,57,4,16,15,19,10,24,8,16,6,2,24
886,2016,138,1235,X04,78,1114,X12,61,N,0,30,53,11,21,7,16,4,27,15,6,6,0,10,20,54,8,25,13,16,7,25,9,8,1,1,14
887,2016,138,1242,Y01,73,1163,Y09,61,N,0,25,51,6,17,17,22,8,36,14,13,3,7,13,21,62,10,22,9,11,5,19,11,6,7,4,19
888,2016,138,1274,Y03,65,1455,Y11b,57,N,0,21,38,7,12,16,23,2,24,7,16,10,4,15,20,59,6,22,11,14,16,17,8,15,10,0,18
889,2016,138,1314,W01,85,1344,W09,66,N,0,31,59,4,14,19,21,13,29,12,15,5,4,19,23,57,6,23,14,23,9,15,8,11,5,1,20
890,2016,138,1438,X01,77,1139,X09,69,N,0,29,52,2,10,17,21,6,26,11,9,3,2,13,25,54,7,15,12,17,4,18,9,4,7,1,17
891,2016,139,1268,Y05,73,1218,Y13,60,N,0,22,48,1,18,28,31,3,33,8,11,5,7,18,23,70,4,19,10,15,16,26,13,9,2,1,22
892,2016,139,1323,W06,76,1372,W14,75,N,0,29,51,6,17,12,16,11,20,15,13,2,2,12,29,64,8,27,9,9,14,13,19,6,5,5,15
893,2016,139,1328,Z02,85,1433,Z10,81,N,0,29,60,8,26,19,25,11,26,10,12,5,5,18,30,66,11,31,10,16,13,24,16,13,7,1,23
894,2016,139,1332,Z01,69,1386,Z08,64,N,0,21,53,6,24,21,25,7,28,6,11,2,7,19,22,57,4,15,16,20,9,28,7,12,5,0,20
895,2016,139,1393,X10,75,1292,X15,50,N,0,27,49,8,20,13,22,8,29,14,10,6,11,9,19,64,8,24,4,8,18,17,8,10,4,2,15
896,2016,139,1401,Z03,92,1320,Z11,88,N,2,31,71,7,31,23,34,13,37,8,14,6,0,23,27,69,12,34,22,27,7,32,16,13,9,3,27
897,2016,139,1437,Y02,87,1234,Y07,68,N,0,32,54,10,19,13,17,6,26,23,13,9,4,16,27,60,7,24,7,13,10,19,14,13,6,3,19
898,2016,139,1458,W07,66,1462,W02,63,N,0,25,59,8,27,8,13,7,31,12,12,3,6,21,22,54,5,16,14,21,5,31,10,8,8,1,17
899,2016,143,1242,Y01,79,1268,Y05,63,N,0,29,62,3,9,18,21,13,30,14,11,5,1,20,22,55,5,25,14,20,6,22,9,9,7,7,23
900,2016,143,1328,Z02,77,1401,Z03,63,N,0,31,63,11,25,4,9,10,31,23,15,4,5,18,22,64,6,28,13,24,16,26,14,12,6,4,12
901,2016,143,1332,Z01,82,1181,Z04,68,N,0,32,65,10,23,8,17,12,30,22,8,3,5,17,26,59,7,22,9,15,5,27,12,8,4,3,19
902,2016,143,1437,Y02,92,1274,Y03,69,N,0,32,51,10,15,18,19,9,18,17,8,8,1,16,25,47,10,17,9,13,7,10,12,12,6,1,19
903,2016,144,1314,W01,101,1231,W05,86,N,0,32,62,11,20,26,33,15,22,20,9,7,5,22,25,61,13,31,23,26,15,17,13,12,2,1,27
904,2016,144,1323,W06,61,1458,W07,56,N,0,22,55,4,13,13,14,11,21,13,12,10,6,9,23,57,6,20,4,6,13,23,11,17,8,4,15
905,2016,144,1393,X10,63,1211,X11,60,N,0,22,61,5,15,14,16,15,18,9,9,9,10,12,24,55,8,21,4,5,12,25,18,17,4,8,14
906,2016,144,1438,X01,84,1235,X04,71,N,0,32,57,4,11,16,24,7,26,26,8,8,5,13,27,52,7,18,10,15,2,22,16,12,6,2,19
907,2016,145,1328,Z02,80,1332,Z01,68,N,0,27,58,12,24,14,17,14,24,16,15,4,2,21,21,54,4,21,22,30,13,19,10,12,10,2,16
908,2016,145,1437,Y02,64,1242,Y01,59,N,0,21,52,4,18,18,19,5,23,7,9,11,2,16,23,50,6,22,7,11,6,26,11,16,5,2,19
909,2016,146,1314,W01,88,1323,W06,74,N,0,32,52,4,13,20,24,13,19,17,6,4,1,17,27,49,9,18,11,14,5,10,9,7,3,1,18
910,2016,146,1393,X10,68,1438,X01,62,N,0,21,57,6,18,20,25,12,24,10,8,11,7,15,22,53,8,21,10,12,8,26,21,13,3,8,16
911,2016,152,1314,W01,83,1393,X10,66,N,0,35,65,4,17,9,11,16,27,18,12,6,5,12,27,66,8,25,4,13,16,15,5,10,8,4,15
912,2016,152,1437,Y02,95,1328,Z02,51,N,0,35,49,11,18,14,19,7,25,14,11,12,3,11,19,60,6,27,7,11,19,10,8,17,6,2,20
913,2016,154,1437,Y02,77,1314,W01,74,N,0,28,48,8,14,13,17,2,21,6,10,5,5,16,27,63,11,17,9,13,16,20,16,11,5,3,20
914,2017,134,1243,Z11a,95,1448,Z11b,88,N,0,31,47,6,16,27,36,7,22,18,15,6,3,26,25,53,9,27,29,32,7,14,14,11,8,1,25
915,2017,134,1291,W16a,67,1309,W16b,66,N,0,25,47,10,19,7,13,6,19,14,16,6,1,13,29,54,1,9,7,12,10,18,12,14,10,2,18
916,2017,135,1413,Y16b,67,1300,Y16a,63,N,0,22,48,5,16,18,22,6,34,14,18,4,1,13,24,67,5,26,10,13,9,21,14,9,10,0,15
917,2017,135,1425,W11b,75,1344,W11a,71,N,0,24,57,7,19,20,27,16,20,12,7,4,4,13,25,51,9,20,12,17,7,20,17,9,3,2,21
918,2017,136,1112,X02,100,1315,X15,82,N,0,36,62,4,11,24,28,7,33,14,7,3,3,18,32,69,10,22,8,16,9,22,18,6,6,2,23
919,2017,136,1139,Z04,76,1457,Z13,64,N,0,24,49,8,19,20,30,5,37,15,12,4,6,15,25,62,9,25,5,10,3,24,12,9,6,1,22
920,2017,136,1196,W04,80,1190,W13,65,N,0,26,54,7,22,21,27,12,26,16,15,12,4,12,25,62,9,24,6,10,13,19,12,17,9,0,19
921,2017,136,1199,X03,86,1195,X14,80,N,0,30,54,2,13,24,39,9,37,16,16,9,9,19,29,70,8,28,14,20,7,19,18,11,6,1,23
922,2017,136,1211,X01,66,1355,X16,46,N,0,25,63,8,30,8,18,14,36,8,9,5,7,13,18,58,5,20,5,11,9,29,8,13,3,4,17
923,2017,136,1235,Y05,84,1305,Y12,73,N,0,30,54,8,19,16,18,7,31,17,13,4,3,15,26,65,8,26,13,16,10,18,13,7,8,4,14
924,2017,136,1292,Z12,81,1278,Z05,72,N,0,28,58,7,13,18,27,11,26,19,8,4,3,20,24,52,6,21,18,21,4,20,15,8,5,3,22
925,2017,136,1321,X08,68,1435,X09,66,N,0,26,53,6,14,10,18,8,29,10,12,7,0,18,21,55,9,26,15,18,7,23,9,10,7,6,16
926,2017,136,1323,X05,60,1343,X12,58,N,0,21,52,4,11,14,21,9,27,10,6,4,3,9,22,57,8,31,6,6,7,26,13,9,2,4,14
927,2017,136,1345,Y04,80,1436,Y13,70,N,0,31,60,9,20,9,14,11,27,16,10,2,6,15,27,61,10,27,6,10,8,20,21,9,6,1,17
928,2017,136,1388,X07,85,1433,X10,77,N,0,25,45,6,17,29,39,7,30,13,15,5,4,20,29,65,2,13,17,26,11,18,6,9,7,4,32
929,2017,136,1437,W01,76,1291,W16a,56,N,0,31,60,6,17,8,11,14,29,14,13,5,3,17,21,57,5,21,9,12,10,17,10,9,5,5,15
930,2017,136,1438,W05,76,1423,W12,71,N,0,26,52,7,17,17,25,6,27,9,8,5,5,19,25,61,10,26,11,17,14,26,15,9,4,2,20
931,2017,136,1452,X04,86,1137,X13,80,N,0,30,66,5,11,21,29,17,25,15,13,7,5,19,27,59,9,20,17,23,9,23,13,15,8,4,25
932,2017,136,1458,W08,84,1439,W09,74,N,0,26,60,13,31,19,25,17,20,19,8,4,3,22,23,49,7,17,21,26,6,19,14,10,3,2,18
933,2017,136,1462,X11,76,1268,X06,65,N,0,25,50,9,23,17,24,9,25,15,15,8,2,17,22,54,7,27,14,19,7,17,13,11,7,3,19
934,2017,137,1116,Z08,77,1371,Z09,71,N,0,28,60,3,7,18,23,8,24,13,10,12,7,20,26,68,6,17,13,21,21,25,10,15,6,4,18
935,2017,137,1124,W03,91,1308,W14,73,N,0,35,61,4,8,17,19,10,29,15,12,4,7,15,28,64,8,22,9,13,9,18,15,11,6,2,18
936,2017,137,1153,Z06,75,1243,Z11a,61,N,0,27,43,5,11,16,22,7,24,10,11,4,4,12,21,54,7,18,12,15,9,14,10,7,7,2,19
937,2017,137,1181,W02,87,1407,W15,65,N,0,29,62,13,28,16,23,14,22,15,8,13,8,17,24,59,5,23,12,14,13,24,10,17,1,2,19
938,2017,137,1242,Y01,100,1413,Y16b,62,N,0,36,64,11,25,17,20,11,34,19,12,6,6,17,21,62,4,20,16,18,9,18,7,14,5,2,19
939,2017,137,1246,Z02,79,1297,Z15,70,N,0,27,61,3,17,22,28,11,35,12,12,5,9,15,26,73,8,32,10,11,13,27,11,8,6,3,22
940,2017,137,1257,Y02,78,1240,Y15,63,N,0,31,64,5,15,11,14,16,20,14,6,7,5,12,23,46,10,19,7,8,4,19,14,14,1,8,14
941,2017,137,1276,Y07,92,1329,Y10,91,N,0,29,56,16,29,18,22,6,15,19,4,5,6,14,35,64,7,16,14,16,16,24,17,10,3,3,22
942,2017,137,1277,Y09,78,1274,Y08,58,N,0,30,53,6,20,12,14,10,26,18,12,1,3,18,21,52,4,16,12,17,9,14,8,10,9,1,17
943,2017,137,1314,Z01,103,1411,Z16,64,N,0,38,75,8,22,19,26,20,34,18,10,6,4,13,22,60,7,27,13,16,6,21,9,13,6,3,17
944,2017,137,1332,Y03,93,1233,Y14,77,N,0,35,63,9,23,14,21,15,26,11,12,8,2,14,28,64,10,26,11,16,12,15,10,10,4,7,17
945,2017,137,1348,Y11,84,1166,Y06,72,N,0,26,58,4,21,28,31,8,30,11,8,8,3,16,26,65,7,23,13,19,11,26,11,11,2,3,20
946,2017,137,1376,W07,93,1266,W10,73,N,0,36,68,8,24,13,19,13,23,17,9,11,2,13,25,54,11,28,12,14,6,22,12,18,3,3,20
947,2017,137,1417,Z03,97,1245,Z14,80,N,0,37,59,7,14,16,23,6,27,25,6,2,3,12,31,71,9,22,9,12,15,21,10,8,3,0,18
948,2017,137,1425,W11b,66,1374,W06,65,N,0,24,50,8,28,10,14,9,25,14,10,5,4,16,24,57,9,23,8,11,10,20,11,8,5,0,15
949,2017,137,1455,Z10,64,1173,Z07,58,N,0,19,48,6,20,20,27,13,35,11,16,0,8,19,18,58,7,22,15,20,10,19,11,6,6,3,23
950,2017,138,1112,X02,69,1388,X07,60,N,0,23,51,4,11,19,23,9,23,4,9,7,5,12,25,54,5,21,5,8,9,21,14,13,5,4,20
951,2017,138,1139,Z04,74,1292,Z12,65,N,0,24,47,8,15,18,23,2,26,16,10,4,2,16,25,57,4,19,11,14,7,21,15,12,5,0,21
952,2017,138,1196,W04,65,1438,W05,39,N,0,23,50,8,21,11,18,7,29,10,10,6,1,10,16,54,1,15,6,7,9,23,8,11,4,3,17
953,2017,138,1211,X01,79,1321,X08,73,N,0,26,59,4,16,23,36,15,27,10,14,7,7,18,27,66,8,24,11,13,12,24,12,13,11,5,26
954,2017,138,1345,Y04,80,1235,Y05,76,N,0,31,64,8,26,10,15,9,29,27,10,6,1,15,30,60,7,23,9,14,3,25,14,7,7,3,16
955,2017,138,1452,X04,83,1323,X05,71,N,0,27,54,8,14,21,26,10,24,16,12,6,5,18,22,54,10,28,17,17,8,20,12,14,6,3,21
956,2017,138,1458,W08,65,1437,W01,62,N,0,26,49,6,18,7,16,12,22,10,14,4,5,19,21,51,5,16,15,21,11,19,5,8,8,1,16
957,2017,138,1462,X11,91,1199,X03,66,N,0,30,54,11,17,20,26,7,29,20,9,4,3,20,24,60,4,21,14,19,11,22,10,9,7,3,24
958,2017,139,1124,W03,82,1425,W11b,78,N,0,31,61,7,19,13,15,14,20,16,12,8,3,16,30,55,9,22,9,10,6,17,19,13,4,3,18
959,2017,139,1242,Y01,90,1277,Y09,70,N,0,34,64,8,20,14,15,8,28,12,7,9,3,16,25,57,8,23,12,17,5,23,13,10,3,1,14
960,2017,139,1246,Z02,65,1455,Z10,62,N,0,23,55,7,18,12,18,10,26,11,7,6,5,11,24,62,8,24,6,9,14,24,12,11,2,5,14
961,2017,139,1276,Y07,73,1257,Y02,69,N,0,28,57,6,17,11,14,9,21,11,6,4,4,15,28,61,5,20,8,12,15,22,12,11,4,5,18
962,2017,139,1314,Z01,72,1116,Z08,65,N,0,24,63,5,17,19,25,18,27,15,17,13,4,10,26,60,8,21,5,8,8,24,9,19,10,4,20
963,2017,139,1332,Y03,75,1348,Y11,72,N,0,25,52,7,16,18,27,15,20,11,14,8,2,14,30,59,6,22,6,8,9,19,11,11,8,2,21
964,2017,139,1376,W07,88,1181,W02,81,N,0,27,63,7,22,27,32,15,22,16,11,8,2,22,22,53,10,27,27,29,10,24,11,18,6,7,26
965,2017,139,1417,Z03,79,1153,Z06,67,N,0,31,62,11,28,6,10,7,23,21,3,5,5,10,26,58,7,20,8,10,9,23,11,10,2,1,13
966,2017,143,1211,X01,61,1452,X04,58,N,0,18,44,4,10,21,32,7,27,7,16,5,3,26,16,60,5,23,21,29,20,21,7,13,5,7,25
967,2017,143,1242,Y01,98,1345,Y04,66,N,0,34,62,15,28,15,22,12,24,18,10,9,2,15,24,56,10,27,8,12,9,20,17,16,6,0,18
968,2017,143,1332,Y03,69,1276,Y07,68,N,0,26,58,8,17,9,16,6,30,15,5,6,3,9,25,58,11,31,7,7,2,29,16,8,3,2,16
969,2017,143,1462,X11,73,1112,X02,71,N,0,28,53,6,16,11,16,7,20,14,8,3,1,14,27,62,7,27,10,11,14,21,14,8,4,1,18
970,2017,144,1196,W04,84,1458,W08,83,N,1,28,62,8,22,20,28,14,20,10,12,4,7,24,28,55,7,17,20,30,11,25,14,16,8,2,26
971,2017,144,1246,Z02,86,1417,Z03,75,N,0,31,63,10,23,14,17,10,19,18,6,5,5,17,29,55,9,23,8,13,8,20,16,13,3,5,19
972,2017,144,1314,Z01,92,1139,Z04,80,N,0,31,57,9,24,21,33,10,28,22,10,7,1,21,27,62,8,28,18,21,8,18,13,9,5,1,23
973,2017,144,1376,W07,70,1124,W03,50,N,0,23,50,8,20,16,23,11,29,12,16,7,6,20,17,56,3,13,13,20,15,22,11,16,6,3,20
974,2017,145,1211,X01,83,1462,X11,59,N,0,29,61,12,24,13,25,11,30,15,10,7,6,19,22,62,2,16,13,22,13,28,6,11,4,3,22
975,2017,145,1332,Y03,74,1242,Y01,60,N,0,29,57,11,25,5,7,9,27,12,13,5,8,13,21,60,5,25,13,17,12,20,14,8,4,1,13
976,2017,146,1314,Z01,75,1246,Z02,73,N,0,27,58,3,15,18,26,13,31,17,16,7,9,18,27,65,7,19,12,19,11,23,16,9,7,2,19
977,2017,146,1376,W07,77,1196,W04,70,N,0,26,53,2,10,23,31,11,23,7,11,4,2,17,25,60,7,26,13,14,13,18,11,16,7,5,21
978,2017,152,1211,X01,77,1376,W07,73,N,0,29,60,9,19,10,13,10,31,15,12,3,8,21,25,66,7,20,16,22,13,23,12,5,7,6,14
979,2017,152,1314,Z01,77,1332,Y03,76,N,0,25,68,8,21,19,27,17,26,16,11,7,3,22,22,58,7,26,25,28,12,31,7,16,5,7,20
980,2017,154,1314,Z01,71,1211,X01,65,N,0,26,73,4,27,15,26,15,31,15,4,7,8,22,20,59,8,19,17,26,12,37,11,14,2,5,22
